Gene_A	Gene_B	Weight
Q12802	Q86WV6	1E-2
Q8ND71	Q86WV6	9E-3
P35408	Q86WV6	1E-2
Q8IYM2	Q86WV6	1E-2
Q7Z7L1	Q86WV6	5.6E-3
Q04206	Q86WV6	7.4E-3
Q9H8L6	Q86WV6	8.2E-3
P16109	Q86WV6	8.7E-3
P07204	Q86WV6	5.6E-3
Q3KQV3	Q86WV6	9.7E-3
Q70SY1	Q86WV6	9.3E-3
Q4V9L6	Q86WV6	8.6E-3
Q29983	Q86WV6	4.3E-3
Q9Y6X5	Q07343	1.1E-2
Q9NQW6	Q07343	6.9E-3
Q9UQC2	Q07343	8.4E-3
Q13491	Q07343	8E-3
Q92567	Q07343	9.7E-3
Q9UBV2	Q07343	2.6E-2
Q9NQC7	Q07343	2.8E-2
Q16555	Q07343	7.3E-3
P50749	Q07343	6.9E-3
O75128	Q07343	1.6E-2
P23471	Q07343	1.2E-2
P60201	Q07343	6.2E-3
P63252	Q07343	1.3E-2
Q8TCU6	Q07343	7.8E-3
Q96DT6	Q07343	8.2E-3
P22794	Q07343	7E-3
Q14088	Q07343	9E-3
Q8TAM6	Q07343	5.7E-3
Q13822	Q07343	7.2E-3
Q16653	Q07343	7.4E-3
Q8ND83	Q07343	5.8E-3
Q9BSA4	Q07343	1E-2
Q5DX21	Q07343	9.1E-3
Q9UHY7	Q07343	8.7E-3
Q86T65	Q07343	1.2E-2
Q99689	Q07343	1E-2
Q6TCH4	Q07343	6.4E-3
Q52LD8	Q07343	2E-2
Q96FC7	Q07343	8.8E-3
O15354	Q07343	6.4E-3
Q16880	Q07343	7.7E-3
P49006	Q07343	7.5E-3
Q6IQ26	Q07343	7.2E-3
Q8TAK6	Q07343	6.5E-3
Q9H2S6	Q8N912	8.7E-3
P31323	Q8N912	9.8E-3
Q9NZN4	Q8N912	6.7E-3
Q9BRQ8	Q8N912	9E-3
Q6NUM9	Q8N912	7.9E-3
O15488	Q8N912	1E-2
Q96PD7	Q8N912	8.9E-3
Q15172	Q8N912	1.2E-2
P19532	Q8N912	1.2E-2
Q99685	Q8N912	1.3E-2
O00763	Q8N912	1.2E-2
Q05469	Q8N912	1.2E-2
O96014	Q8N912	8.9E-3
Q9NTX5	Q8N912	1.1E-2
Q9BX66	Q8N912	1.3E-2
O00767	Q8N912	1.2E-2
Q9NP74	Q8N912	1.5E-2
P06737	Q8N912	9.8E-3
P46663	Q8N912	1E-2
Q92536	Q8N912	1.5E-2
P16930	Q8N912	1.2E-2
Q13510	Q8N912	1.2E-2
Q92839	Q8N912	1.2E-2
P51636	Q8N912	1.4E-2
Q03135	Q8N912	4.1E-3
Q5EB52	Q8N912	1E-2
Q9H4W6	Q8N912	1.2E-2
Q9Y272	Q8N912	1.1E-2
Q5HYK7	Q8N912	1.2E-2
Q96FG2	Q8N912	8.6E-3
Q99814	Q8N912	1.1E-2
Q92954	Q8N912	1.1E-2
Q86SQ9	Q8N912	1.2E-2
O60669	Q8N912	1.4E-2
O14713	Q8N912	1.1E-2
Q9HCL2	Q8N912	8.5E-3
P21399	Q8N912	1.2E-2
P42773	Q8N912	1.2E-2
Q07954	Q8N912	1.3E-2
P27469	Q8N912	8.9E-3
P61952	Q8N912	7.7E-3
Q9NS82	Q8N912	9.4E-3
Q96KJ9	Q8N912	1E-2
Q9NR19	Q8N912	1.1E-2
Q16853	Q8N912	5.4E-3
P37231	Q8N912	6.7E-3
P36955	Q8N912	5.8E-3
Q96MM6	Q8N912	1E-2
Q96DT0	Q8N912	9.5E-3
Q86Z14	Q8N912	9.2E-3
P16671	Q8N912	1.3E-2
Q13683	Q8N912	8.5E-3
Q92781	Q8N912	9.6E-3
O75558	Q8N912	1.3E-2
Q9BZV2	Q8N912	9.7E-3
Q9UKU9	Q8N912	7.5E-3
P98160	Q8N912	8.7E-3
P06396	Q8N912	1.2E-2
Q15847	Q8N912	6.3E-3
Q92748	Q8N912	1E-2
P33121	Q8N912	9.3E-3
Q13370	Q8N912	1.1E-2
Q99727	Q8N912	8.6E-3
Q8TED9	Q8N912	1.2E-2
P40855	Q8N912	1.1E-2
P98095	Q8N912	7.3E-3
Q9UKZ9	Q8N912	1E-2
Q15761	Q8N912	1.1E-2
Q96CH1	Q8N912	8.3E-3
O60240	Q8N912	8.4E-3
P21695	Q8N912	1.1E-2
Q96Q06	Q8N912	8.8E-3
Q6PEY1	Q8N912	7.8E-3
O95810	Q8N912	7.3E-3
P16066	Q8N912	6.7E-3
O15120	Q8N912	8E-3
P49327	Q8N912	1.2E-2
Q9H0K1	Q8N912	1.2E-2
Q8TCY5	Q8N912	1.1E-2
P15090	Q8N912	7.8E-3
Q8N138	Q8N912	1.1E-2
Q6Q4G3	Q8N912	9.9E-3
Q9UBJ2	Q8N912	1.3E-2
O94929	Q8N912	1.5E-2
P49765	Q8N912	1.2E-2
Q9BXJ1	Q8N912	1E-2
P28906	Q8N912	4.8E-3
O43306	Q8N912	1.4E-2
P41159	Q8N912	9.7E-3
Q9ULV1	Q8N912	1.2E-2
Q9HCU0	Q8N912	6.9E-3
O60543	Q8N912	9.2E-3
Q96AD5	Q8N912	9.4E-3
Q8WWA0	Q8N912	1E-2
Q15848	Q8N912	8.2E-3
Q8N3T6	Q8N912	9.6E-3
P55957	O75324	1.3E-2
Q9UBP4	O75324	1.4E-2
Q02153	O75324	1.6E-2
Q53EL9	O75324	7E-3
O75493	O75324	3.8E-3
Q76G19	O75324	3E-3
P20020	O75324	5.8E-3
Q14194	O75324	2.9E-3
Q9NWB1	O75324	5.6E-3
O95069	O75324	1E-2
O94967	O75324	2.9E-3
O60307	O75324	5.6E-3
Q9UH03	O75324	2.9E-3
Q96T49	O75324	1.3E-2
O95897	O75324	1.2E-2
Q8ND76	O75324	1.1E-2
Q15546	O75324	1.4E-2
O95198	O75324	1.1E-2
Q9NR22	O75324	6.6E-3
Q9C0D0	O75324	8.8E-3
Q92558	O75324	4.7E-3
Q92562	O75324	1E-2
O95196	O75324	5.2E-3
Q7Z2D5	O75324	5.5E-3
Q9BQI5	O75324	5.5E-3
O60241	O75324	3.5E-3
Q9BRX8	O75324	1.1E-2
P15882	O75324	3.1E-3
P56211	O75324	1.1E-2
Q8TB68	O75324	5.1E-3
Q9NT99	O75324	5.8E-3
Q9P1U1	O75324	7E-3
P61204	O75324	5.6E-3
P15104	O75324	1.3E-2
Q9BSQ5	O75324	9.4E-3
Q9UI15	O75324	2.7E-3
P58005	O75324	1E-2
P55286	O75324	1.3E-2
O14525	O75324	2.8E-3
A1KXE4	O75324	1.5E-2
Q96N16	O75324	5.4E-3
Q9NUQ9	O75324	1.2E-2
Q92686	O75324	5.9E-3
Q9UKF7	O75324	1.1E-2
P41732	O75324	4.2E-3
Q9UPU3	O75324	6.6E-3
Q12979	O75324	1.4E-2
Q8NCB2	O75324	4.1E-3
Q9Y5J3	O75324	9.1E-3
Q00535	O75324	3.2E-3
P12277	O75324	7.5E-3
Q8TDF5	O75324	1.2E-2
P05771	O75324	9.7E-3
Q9Y328	O75324	5.9E-3
Q8NC67	O75324	1.1E-2
P23528	O75324	1.1E-2
O94819	O75324	4.3E-3
Q8IUQ0	O75324	9E-3
Q8N414	O75324	4E-3
Q9NZI2	O75324	6.2E-3
O00305	O75324	8.2E-3
Q9BXQ6	O75324	5.2E-3
Q86UU1	Q9NS40	4.5E-3
O60431	Q9NS40	1.2E-2
P53674	Q9NS40	1E-2
Q309B1	Q9NS40	5.2E-3
P10767	Q9NS40	6.7E-3
Q9NZD1	Q9NS40	5.8E-3
Q9H568	Q9NS40	4.4E-3
Q9GZV9	Q9NS40	8.5E-3
Q9UNG2	Q9NS40	7.2E-3
O00270	Q9NS40	1.3E-2
Q9HD90	Q9NS40	5.4E-3
Q9NY28	Q9NS40	1.4E-2
Q96PH6	Q9NS40	7E-3
Q0VDD7	Q9NS40	8.9E-3
Q9BQK8	Q9NS40	5.5E-3
Q07001	Q9NS40	6.2E-3
Q8NCG5	Q9NS40	9.7E-3
Q96A98	Q9NS40	4.7E-3
Q9Y267	Q9NS40	5.6E-3
Q99865	Q9NS40	1.4E-2
O95813	Q9NS40	5.4E-3
O95231	Q9NS40	1.7E-2
Q7Z4S9	Q9NS40	5.2E-3
P12645	Q9NS40	8.3E-3
Q86YW5	Q9NS40	9.3E-3
O95750	Q9NS40	1.7E-2
Q9H293	Q9NS40	2.2E-2
O95932	Q9NS40	7.8E-3
Q6UXE8	Q9NS40	5.8E-3
Q9HBJ0	Q9NS40	8.4E-3
Q8WXF3	Q9NS40	9.9E-3
P59047	Q9NS40	7.9E-3
P10966	Q9NS40	1E-2
Q5T6X5	Q9NS40	7.1E-3
Q9C0J1	Q9NS40	7.6E-3
Q86YW7	Q9NS40	8E-3
ENSG00000182329	Q9NS40	9.4E-3
O60359	Q99435	4E-3
Q96NX5	Q99435	4.7E-3
P22304	Q99435	1.3E-2
Q6DKK2	Q99435	5.5E-3
ENSG00000033122	Q99435	1.1E-2
Q9Y6X6	Q99435	1.1E-2
Q9UI12	Q99435	9E-3
O95319	Q99435	1E-2
O94921	Q99435	1.1E-2
O15034	Q99435	1.1E-2
Q9Y2A7	Q99435	8.2E-3
P45985	Q99435	7.5E-3
P26232	Q99435	3.7E-3
P21579	Q99435	3.3E-3
P35080	Q99435	4E-3
Q9UQM7	Q99435	6.1E-3
Q9UKU6	Q99435	9.9E-3
Q14194	Q99435	2.4E-3
O75914	Q99435	1E-2
P11137	Q99435	5.5E-3
P49418	Q99435	3.3E-3
Q9H0E2	Q99435	1E-2
Q99665	Q99435	9.1E-3
Q92796	Q99435	1.1E-2
P55809	Q99435	7.2E-3
Q8NC96	Q99435	2.6E-3
Q8WZA2	Q99435	1.1E-2
Q99676	Q99435	7.3E-3
P35626	Q99435	1E-2
Q9UH03	Q99435	2.5E-3
Q9Y587	Q99435	1.2E-2
Q9BSW7	Q99435	9.4E-3
O60320	Q99435	6.6E-3
Q8WXD2	Q99435	3.9E-3
Q9P2U7	Q99435	6.7E-3
Q96GM1	Q99435	6.9E-3
Q16623	Q99435	4.4E-3
P47972	Q99435	1.1E-2
O00401	Q99435	8.7E-3
P43005	Q99435	1E-2
P50458	Q99435	7.9E-3
Q5VV63	Q99435	1.1E-2
P48167	Q99435	3.6E-3
Q6ZVL6	Q99435	1E-2
P40123	Q99435	5.2E-3
Q92558	Q99435	4.1E-3
Q9ULB4	Q99435	9.1E-3
P18507	Q99435	3.3E-3
Q9P232	Q99435	1.1E-2
Q9NRX1	Q99435	6.8E-3
P54764	Q99435	1.3E-2
Q9BVH7	Q99435	1.2E-2
Q32ZL2	Q99435	7.3E-3
Q7Z2D5	Q99435	5E-3
Q96F85	Q99435	5E-3
P42262	Q99435	1.2E-2
Q14289	Q99435	9.3E-3
P42263	Q99435	9.3E-3
Q96NX9	Q99435	1.1E-2
P15882	Q99435	3E-3
Q99784	Q99435	1.1E-2
O43307	Q99435	1.2E-2
Q13114	Q99435	1.2E-2
P20309	Q99435	1E-2
O15075	Q99435	1.3E-2
Q9HBH7	Q99435	2.5E-3
Q9P1U1	Q99435	5.5E-3
Q969G6	Q99435	1E-2
O95206	Q99435	8.7E-3
Q8N0Z6	Q99435	1E-2
Q16650	Q99435	6.7E-3
O75334	Q99435	5.5E-3
Q16799	Q99435	2.6E-3
P61968	Q99435	8.2E-3
Q5VX71	Q99435	9E-3
Q8TBE1	Q99435	1E-2
P49190	Q99435	9.6E-3
P54756	Q99435	1.2E-2
Q9Y561	Q99435	7.7E-3
Q92529	Q99435	1.1E-2
Q8WXI2	Q99435	9E-3
P51674	Q99435	8.5E-3
P10828	Q99435	9.9E-3
P47869	Q99435	7.4E-3
O14525	Q99435	2.4E-3
Q8TBJ5	Q99435	1.1E-2
O94760	Q99435	9E-3
Q9Y6K8	Q99435	9.2E-3
P55289	Q99435	8.4E-3
P42261	Q99435	9.2E-3
Q6UXZ4	Q99435	8.4E-3
P48051	Q99435	1E-2
Q9H4D0	Q99435	8.8E-3
Q12979	Q99435	1.1E-2
O60229	Q99435	1E-2
Q7Z7J9	Q99435	8.2E-3
Q7Z3G6	Q99435	7.1E-3
Q9NR81	Q99435	8.7E-3
Q9UPA5	Q99435	2.6E-3
Q4W5P6	Q99435	7.7E-3
A6NCL7	Q99435	9.4E-3
Q5T5C0	Q99435	1.1E-2
Q96NK8	Q99435	9.2E-3
Q6PIU1	Q99435	8E-3
P63104	Q99435	7.4E-3
Q8TAB3	Q99435	9E-3
Q6PCE3	Q99435	1.3E-2
Q92832	Q99435	1.1E-2
P28472	Q99435	1.3E-2
Q9NY72	Q99435	6.7E-3
Q8TDF5	Q99435	9.6E-3
P31946	Q99435	6.2E-3
Q02750	Q99435	5.8E-3
Q8TAG6	Q99435	8.8E-3
Q14CM0	Q99435	2.9E-3
Q02156	Q99435	9.9E-3
Q15818	Q99435	6.6E-3
Q17RW2	Q99435	1.1E-2
O94985	Q99435	3E-3
O14682	Q99435	5.9E-3
Q99680	Q99435	9.7E-3
Q7Z3B1	Q99435	9.6E-3
Q6ZMG9	Q99435	9.4E-3
Q8N9R8	Q99435	8.1E-3
Q9ULI1	Q99435	8.5E-3
Q8WY54	Q99435	1.1E-2
Q6UXB0	Q99435	1.2E-2
Q8IUH2	Q99435	6.1E-3
P55316	Q99435	6.9E-3
P23560	Q99435	9.4E-3
Q15078	Q99435	1.3E-2
Q8N414	Q99435	3.8E-3
Q5RHP9	Q99435	8.6E-3
Q9NWN3	Q99435	5.4E-3
Q8N100	Q99435	9.7E-3
Q86V59	Q99435	2.3E-3
Q86SZ2	Q99435	3.7E-3
Q12879	Q99435	7.1E-3
Q7Z5A9	Q99435	9.1E-3
Q68DU8	Q99435	5.8E-3
Q8IYP9	Q99435	7.6E-3
Q86TW2	Q6ZNG9	2E-2
A7E2Y1	Q6ZNG9	1.3E-2
Q9UK00	Q6ZNG9	1.8E-2
Q8NCN5	Q6ZNG9	2.2E-2
Q13424	Q6ZNG9	1.3E-2
Q9UEG4	Q6ZNG9	2.4E-2
Q9ULV5	Q6ZNG9	9.5E-3
Q9HA65	Q6ZNG9	1.5E-2
P35557	Q6ZNG9	1.2E-2
P16520	Q6ZNG9	1.3E-2
P19484	Q6ZNG9	1.5E-2
O96004	Q6ZNG9	1.7E-2
P48751	Q6ZNG9	1.9E-2
O94829	Q6ZNG9	6.1E-3
Q9Y664	Q6ZNG9	2.1E-2
Q9UBC2	Q6ZNG9	2.3E-2
Q6PCB7	Q6ZNG9	1.3E-2
Q96PH6	Q6ZNG9	4.6E-3
A5PL33	Q6ZNG9	1.3E-2
Q5IJ48	Q6ZNG9	1.4E-2
Q9GZQ6	Q6ZNG9	5.4E-3
Q8TDX9	Q6ZNG9	3E-2
ENSG00000160999	Q6ZNG9	1.1E-2
Q8WXI4	Q6ZNG9	2.5E-2
Q9H903	Q6ZNG9	2.1E-2
Q6X9E4	Q6ZNG9	2.5E-2
Q14296	Q6ZNG9	1.3E-2
Q6PEY1	Q6ZNG9	1.5E-2
O95371	Q6ZNG9	2E-2
Q9BZE9	Q6ZNG9	8.4E-3
P59047	Q6ZNG9	4.9E-3
Q9Y534	Q6ZNG9	2.1E-2
Q9H9D4	Q6ZNG9	7E-3
Q18PE1	Q6ZNG9	2.3E-2
Q8IV32	Q6ZNG9	1.1E-2
Q8N907	Q6ZNG9	9.9E-3
Q9H0J9	Q93074	7.6E-3
Q9NS23	Q93074	1.7E-2
P80217	Q93074	1.3E-2
Q06323	Q93074	5.7E-3
O15037	Q93074	2.1E-2
Q9UKV3	Q93074	8.9E-3
P57764	Q93074	9.3E-3
P84098	Q93074	7.8E-3
Q96QU6	Q93074	1.5E-2
Q13488	Q93074	1E-2
P49590	Q93074	1.3E-2
O43395	Q93074	7.3E-3
Q14653	Q93074	7.3E-3
P33241	Q93074	1.4E-2
P61353	Q93074	8.1E-3
P19474	Q93074	1.1E-2
Q9BX69	Q93074	2E-2
Q68EM7	Q93074	1.2E-2
Q9GZU7	Q93074	7.3E-3
P62910	Q93074	9.8E-3
P61927	Q93074	6.4E-3
P23396	Q93074	5.3E-3
Q9NPI0	Q93074	1.6E-2
P62861	Q93074	9.8E-3
Q92585	Q93074	8.2E-3
Q9UBU9	Q93074	8.1E-3
P42226	Q93074	1.3E-2
P14316	Q93074	1.1E-2
Q8NCH0	Q93074	1.1E-2
Q9BRZ2	Q93074	8.4E-3
P49760	Q93074	8.3E-3
P51688	Q93074	2.2E-2
P08708	Q93074	6.4E-3
Q86WV6	Q93074	1.1E-2
Q9UI26	P35789	1.6E-2
Q9P127	P35789	5.2E-3
Q6ZTA4	P35789	1.6E-2
Q9UNG2	P35789	5.5E-3
Q9NYW3	P35789	1.4E-2
Q9HD90	P35789	4E-3
P30550	P35789	8E-3
Q9NYW5	P35789	2E-2
O60412	P35789	1.4E-2
Q9Y2P0	P35789	1.5E-2
P04201	P35789	9.1E-3
Q96PH6	P35789	5.3E-3
Q9GZQ4	P35789	1.1E-2
Q9Y267	P35789	4E-3
O95813	P35789	3.9E-3
P29016	P35789	5.2E-3
Q96BT1	P35789	1.4E-2
Q96M53	P35789	1.1E-2
Q9H207	P35789	1.3E-2
O75596	P35789	7.3E-3
P32245	P35789	2.3E-2
P61018	P35789	5.2E-3
Q13606	P35789	1E-2
Q9NYW7	P35789	1.5E-2
O60404	P35789	8.2E-3
Q5T6X5	P35789	5.3E-3
Q9H340	P35789	1.3E-2
Q8N8L2	P35789	8.7E-3
Q8TF76	P35789	1.1E-2
P08172	P35789	1.2E-2
Q3KNT9	P35789	6.6E-3
Q8IZJ0	P35789	8.7E-3
P20701	Q9UHD8	7.3E-3
Q9H0J9	Q9UHD8	7.8E-3
Q13342	Q9UHD8	7.5E-3
Q96DB9	Q9UHD8	1.3E-2
P41240	Q9UHD8	1.8E-2
O00754	Q9UHD8	1.2E-2
Q92918	Q9UHD8	6.8E-3
P11912	Q9UHD8	1.1E-2
P29350	Q9UHD8	6.3E-3
P51684	Q9UHD8	1.1E-2
P43403	Q9UHD8	1.2E-2
P06729	Q9UHD8	1.2E-2
Q9H665	Q9UHD8	7.6E-3
Q14653	Q9UHD8	8.3E-3
O15143	Q9UHD8	9.6E-3
Q9HB58	Q9UHD8	9.7E-3
P30511	Q9UHD8	8.3E-3
P26842	Q9UHD8	1.1E-2
Q86WI3	Q9UHD8	7.3E-3
O75643	Q9UHD8	1E-2
Q6NYC8	Q9UHD8	9.8E-3
O00221	Q9UHD8	2.5E-2
P31785	Q9UHD8	7E-3
Q58A45	Q9UHD8	5.6E-3
O43927	Q9UHD8	9.9E-3
Q92956	Q9UHD8	1.1E-2
P29017	Q9UHD8	1.1E-2
Q8NBI2	Q9UHD8	2.6E-2
Q9Y692	Q9UHD8	3.1E-2
Q9H6A0	Q9UHD8	1.6E-2
O60667	Q9UHD8	7.6E-3
P04234	Q9UHD8	1.1E-2
Q7RTR2	Q9UHD8	8E-3
Q03518	Q9UHD8	1.2E-2
Q96AZ6	Q9UHD8	1.1E-2
Q8IV04	Q9UHD8	5.8E-3
P49760	Q9UHD8	7.5E-3
Q3ZCQ2	Q9UHD8	1.3E-2
Q8WYJ6	Q9UHD8	1.2E-2
Q7Z6J9	Q9UHD8	2.8E-2
P06239	Q9UHD8	9.8E-3
Q9UBV4	Q6UWB4	4.6E-3
P52569	Q6UWB4	5.2E-3
Q2M3G0	Q6UWB4	6.9E-3
Q14209	Q6UWB4	5.4E-3
O75448	Q6UWB4	4.3E-3
P23759	Q6UWB4	6.2E-3
Q30201	Q6UWB4	5.3E-3
Q14181	Q6UWB4	6.8E-3
Q86UU1	Q6UWB4	8.6E-4
Q9H161	Q6UWB4	1.7E-3
Q16787	Q6UWB4	5.7E-3
Q9NVU0	Q6UWB4	4.6E-3
Q9NQL9	Q6UWB4	6.4E-3
Q9HCX4	Q6UWB4	7.1E-3
Q9HCT0	Q6UWB4	7.2E-3
P28329	Q6UWB4	2.2E-3
Q9HBY0	Q6UWB4	6.2E-3
P02771	Q6UWB4	6.4E-3
Q14993	Q6UWB4	5.8E-3
Q12889	Q6UWB4	5.5E-3
Q9H1M4	Q6UWB4	5E-3
Q6J4K2	Q6UWB4	4.3E-3
Q01344	Q6UWB4	6.4E-3
O60431	Q6UWB4	2E-3
Q96T55	Q6UWB4	2.2E-3
P12872	Q6UWB4	1.2E-3
Q9UDX4	Q6UWB4	7.4E-3
Q9NZ20	Q6UWB4	4.9E-3
Q9HBE1	Q6UWB4	4.8E-3
Q9BY77	Q6UWB4	6E-3
Q86V35	Q6UWB4	5.7E-3
Q7Z6Z6	Q6UWB4	1.5E-3
Q9Y264	Q6UWB4	1.2E-3
Q8NFJ6	Q6UWB4	1.7E-3
P42127	Q6UWB4	5E-3
P51841	Q6UWB4	5.1E-3
O43463	Q6UWB4	1.7E-3
P78562	Q6UWB4	5.3E-3
Q99990	Q6UWB4	6.9E-3
Q92674	Q6UWB4	4.8E-3
Q9C0B7	Q6UWB4	3.5E-3
Q8NF86	Q6UWB4	4.1E-3
P24864	Q6UWB4	5.7E-3
Q9H8S5	Q6UWB4	2.3E-3
Q9Y3X0	Q6UWB4	1.1E-3
Q9P2T0	Q6UWB4	2E-3
Q92911	Q6UWB4	1.3E-3
Q13324	Q6UWB4	6.6E-3
O76014	Q6UWB4	4.2E-3
Q309B1	Q6UWB4	9.6E-4
P01298	Q6UWB4	3.5E-3
P60568	Q6UWB4	6.5E-3
O00526	Q6UWB4	3.9E-3
Q03426	Q6UWB4	6.8E-3
Q9NZD1	Q6UWB4	1.1E-3
Q5T2D2	Q6UWB4	3E-3
P15848	Q6UWB4	5.6E-3
P47902	Q6UWB4	3.7E-3
Q9Y5I7	Q6UWB4	4.9E-3
Q9P2D7	Q6UWB4	6.6E-3
P49450	Q6UWB4	2.3E-3
Q9Y575	Q6UWB4	3.1E-3
P01275	Q6UWB4	4.2E-3
Q9C0G6	Q6UWB4	6.6E-3
Q9Y6F9	Q6UWB4	6.7E-3
O60391	Q6UWB4	1.2E-3
Q5T089	Q6UWB4	7.1E-3
Q9NRR2	Q6UWB4	2E-3
O95522	Q6UWB4	1.4E-3
Q9BXI3	Q6UWB4	2.1E-3
Q12836	Q6UWB4	1.1E-3
Q9H568	Q6UWB4	7.3E-4
Q14641	Q6UWB4	6E-3
Q96J66	Q6UWB4	6.2E-3
A5PLK6	Q6UWB4	3.2E-3
Q969G2	Q6UWB4	7.2E-3
Q9NY56	Q6UWB4	3.5E-3
Q9BZW8	Q6UWB4	6.5E-3
Q9UHM6	Q6UWB4	4.4E-3
P41968	Q6UWB4	2.1E-3
Q9H427	Q6UWB4	5.6E-3
Q96S55	Q6UWB4	5.2E-3
P58173	Q6UWB4	3.9E-3
Q6U736	Q6UWB4	5.2E-3
O75603	Q6UWB4	6.6E-3
Q99217	Q6UWB4	6.1E-3
Q9H8H2	Q6UWB4	5.4E-3
O43555	Q6UWB4	9E-4
Q8TDR2	Q6UWB4	5.9E-3
Q9BV73	Q6UWB4	6.3E-3
Q8TF68	Q6UWB4	5.8E-3
Q9GZX6	Q6UWB4	6.6E-3
Q9NYW6	Q6UWB4	3.1E-3
Q5T4S7	Q6UWB4	5.5E-3
O75677	Q6UWB4	4.1E-3
O60755	Q6UWB4	1.6E-3
Q9BWW9	Q6UWB4	1.4E-3
P54845	Q6UWB4	3.5E-3
P52961	Q6UWB4	6.8E-3
Q9NY28	Q6UWB4	2.6E-3
Q96SZ4	Q6UWB4	4.1E-3
P10523	Q6UWB4	3.7E-3
P02008	Q6UWB4	1.8E-3
Q8NI99	Q6UWB4	4.1E-3
O95835	Q6UWB4	4.4E-3
Q9HAV5	Q6UWB4	2E-3
P31641	Q6UWB4	6.2E-3
Q15554	Q6UWB4	5E-3
P38935	Q6UWB4	5.9E-3
P19087	Q6UWB4	2.5E-3
Q9BYZ8	Q6UWB4	6.6E-3
Q93033	Q6UWB4	5.3E-3
P49286	Q6UWB4	1E-3
P28222	Q6UWB4	1.6E-3
Q969M2	Q6UWB4	2.8E-3
P08729	Q6UWB4	6.1E-3
P30301	Q6UWB4	5.1E-3
O14804	Q6UWB4	5.3E-3
P42680	Q6UWB4	2.3E-3
Q9HAY6	Q6UWB4	5.9E-3
Q07001	Q6UWB4	1.1E-3
P23760	Q6UWB4	6.5E-3
Q9NR80	Q6UWB4	2.9E-3
P42785	Q6UWB4	5.2E-3
P51878	Q6UWB4	2.6E-3
Q9BX79	Q6UWB4	4.9E-3
Q32M84	Q6UWB4	3.2E-3
Q9Y3Q4	Q6UWB4	6.7E-3
Q9NQX1	Q6UWB4	5.5E-3
Q96NZ1	Q6UWB4	3.3E-3
Q92731	Q6UWB4	7.1E-3
Q8N5R6	Q6UWB4	7.1E-3
Q6P2C0	Q6UWB4	2.3E-3
P20702	Q6UWB4	5.7E-3
Q96J65	Q6UWB4	6.2E-3
A6NH57	Q6UWB4	5.6E-3
Q96PE6	Q6UWB4	5.7E-3
Q9BZG2	Q6UWB4	3.8E-3
Q96A98	Q6UWB4	8.6E-4
B1AJZ9	Q6UWB4	5.9E-3
P52209	Q6UWB4	6.1E-3
O75054	Q6UWB4	5.4E-3
Q96PS8	Q6UWB4	3.6E-3
Q6ZVH7	Q6UWB4	1.9E-3
Q9UGP4	Q6UWB4	5.5E-3
Q86YW9	Q6UWB4	5.3E-3
P15248	Q6UWB4	5.6E-3
P23415	Q6UWB4	4E-3
Q9P1P5	Q6UWB4	3.3E-3
Q9Y493	Q6UWB4	1.9E-3
Q9BRT9	Q6UWB4	6.5E-3
Q96QS6	Q6UWB4	1.7E-3
O95813	Q6UWB4	9.8E-4
P05015	Q6UWB4	5.8E-3
Q8NGS5	Q6UWB4	7.4E-3
O95264	Q6UWB4	1.8E-3
Q8TDI7	Q6UWB4	3.8E-3
Q9NQS7	Q6UWB4	2.2E-3
Q8IVM8	Q6UWB4	2.5E-3
P52926	Q6UWB4	6.5E-3
Q9NR64	Q6UWB4	5.2E-3
Q8IXP5	Q6UWB4	1.3E-3
P58397	Q6UWB4	5.9E-3
P35462	Q6UWB4	6.9E-3
Q9NQR9	Q6UWB4	3.5E-3
Q7Z4S9	Q6UWB4	9.5E-4
Q8NBB4	Q6UWB4	2E-3
Q96EG3	Q6UWB4	4.9E-3
P12645	Q6UWB4	1.5E-3
Q9Y2V2	Q6UWB4	5.1E-3
Q8N878	Q6UWB4	5E-3
Q9H3Q3	Q6UWB4	2E-3
Q96P69	Q6UWB4	1.1E-3
Q8IWZ5	Q6UWB4	6.7E-3
Q9BZJ8	Q6UWB4	2.4E-3
Q96S42	Q6UWB4	6.9E-3
Q13349	Q6UWB4	2.6E-3
Q86W24	Q6UWB4	3.6E-3
Q00597	Q6UWB4	5.2E-3
O43309	Q6UWB4	4.9E-3
Q5TIE3	Q6UWB4	6.3E-3
O75173	Q6UWB4	3.9E-3
Q8IUA0	Q6UWB4	6.7E-3
Q96PF1	Q6UWB4	4.1E-3
Q96LB9	Q6UWB4	4.2E-3
O00253	Q6UWB4	3.5E-3
Q96RJ3	Q6UWB4	1.5E-3
Q8NE63	Q6UWB4	4.1E-3
Q8WWM9	Q6UWB4	5.8E-3
Q8NBT2	Q6UWB4	4.9E-3
Q7L2K0	Q6UWB4	4.3E-3
P21941	Q6UWB4	4.2E-3
Q5VWK5	Q6UWB4	6.6E-3
Q96A28	Q6UWB4	7.2E-3
B1ANS9	Q6UWB4	5.2E-3
Q8TDS5	Q6UWB4	3E-3
Q13007	Q6UWB4	2.8E-3
Q5T197	Q6UWB4	4.2E-3
P25024	Q6UWB4	2.1E-3
P58418	Q6UWB4	6.3E-3
Q9HBG6	Q6UWB4	5.2E-3
Q9UMX9	Q6UWB4	6.5E-3
Q9NQV7	Q6UWB4	5.3E-3
Q86Y33	Q6UWB4	5.1E-3
