Preferred_Name	Name	Source
Q9BY77	ENSP00000252116	Ensembl Protein ID
Q9BY77	ENSP00000343060	Ensembl Protein ID
Q9BY77	ENSP00000397927	Ensembl Protein ID
Q9BY77	ENSP00000408046	Ensembl Protein ID
Q9BY77	ENSP00000415234	Ensembl Protein ID
Q9BY77	ENSP00000482500	Ensembl Protein ID
Q9BY77	84271	Entrez Gene ID
Q9BY77	POLDIP3	Gene Name
Q9BY77	NP_001265586	RefSeq Protein ID
Q9BY77	NP_001349981	RefSeq Protein ID
Q9BY77	NP_115687	RefSeq Protein ID
Q9BY77	NP_835237	RefSeq Protein ID
Q9BY77	NM_001278657	Synonym
Q9BY77	NM_001363052	Synonym
Q9BY77	NM_032311	Synonym
Q9BY77	NM_178136	Synonym
Q9BY77	KIAA1649	Uniprot ID
Q9BY77	PDIP3	Uniprot ID
Q9BY77	PDIP46	Uniprot ID
Q9BY77	SKAR	Uniprot ID
Q9BY77	Q9BY77	Ensembl Gene ID
O95755	ENSG00000100228	Ensembl Gene ID
O95755	ENSP00000263116	Ensembl Protein ID
O95755	ENSP00000343494	Ensembl Protein ID
O95755	ENSP00000397594	Ensembl Protein ID
O95755	9609	Entrez Gene ID
O95755	RAB36	Gene Name
O95755	NP_001336806	RefSeq Protein ID
O95755	NP_001336807	RefSeq Protein ID
O95755	NP_004905	RefSeq Protein ID
O95755	NM_001349877	Synonym
O95755	NM_001349878	Synonym
O95755	NM_004914	Synonym
O95755	O95755	Ensembl Gene ID
P35625	ENSG00000100234	Ensembl Gene ID
P35625	ENSP00000266085	Ensembl Protein ID
P35625	7078	Entrez Gene ID
P35625	TIMP3	Gene Name
P35625	NP_000353	RefSeq Protein ID
P35625	NM_000362	Synonym
P35625	P35625	Ensembl Gene ID
O75170	ENSG00000100239	Ensembl Gene ID
O75170	ENSP00000216061	Ensembl Protein ID
O75170	ENSP00000352051	Ensembl Protein ID
O75170	ENSP00000379090	Ensembl Protein ID
O75170	ENSP00000379093	Ensembl Protein ID
O75170	ENSP00000384532	Ensembl Protein ID
O75170	ENSP00000391595	Ensembl Protein ID
O75170	ENSP00000478417	Ensembl Protein ID
O75170	9701	Entrez Gene ID
O75170	PPP6R2	Gene Name
O75170	NP_001229827	RefSeq Protein ID
O75170	NP_001229828	RefSeq Protein ID
O75170	NP_001229829	RefSeq Protein ID
O75170	NP_001338570	RefSeq Protein ID
O75170	NP_001338571	RefSeq Protein ID
O75170	NP_001338572	RefSeq Protein ID
O75170	NP_001338573	RefSeq Protein ID
O75170	NP_001338574	RefSeq Protein ID
O75170	NP_001338575	RefSeq Protein ID
O75170	NP_001338576	RefSeq Protein ID
O75170	NP_001338577	RefSeq Protein ID
O75170	NP_001352765	RefSeq Protein ID
O75170	NP_055493	RefSeq Protein ID
O75170	NM_001242898	Synonym
O75170	NM_001242899	Synonym
O75170	NM_001242900	Synonym
O75170	NM_001351641	Synonym
O75170	NM_001351642	Synonym
O75170	NM_001351643	Synonym
O75170	NM_001351644	Synonym
O75170	NM_001351645	Synonym
O75170	NM_001351646	Synonym
O75170	NM_001351647	Synonym
O75170	NM_001351648	Synonym
O75170	NM_001365836	Synonym
O75170	NM_014678	Synonym
O75170	dJ579N16.1	Uniprot ID
O75170	KIAA0685	Uniprot ID
O75170	SAPS2	Uniprot ID
O75170	O75170	Ensembl Gene ID
O95248	ENSG00000100241	Ensembl Gene ID
O95248	ENSP00000252027	Ensembl Protein ID
O95248	ENSP00000370196	Ensembl Protein ID
O95248	ENSP00000401538	Ensembl Protein ID
O95248	6305	Entrez Gene ID
O95248	SBF1	Gene Name
O95248	NP_001352748	RefSeq Protein ID
O95248	NP_002963	RefSeq Protein ID
O95248	NM_001365819	Synonym
O95248	NM_002972	Synonym
O95248	DENND7A	Uniprot ID
O95248	MTMR5	Uniprot ID
O95248	O95248	Ensembl Gene ID
Q9UH99	ENSG00000100242	Ensembl Gene ID
Q9UH99	ENSP00000383992	Ensembl Protein ID
Q9UH99	ENSP00000385616	Ensembl Protein ID
Q9UH99	ENSP00000385740	Ensembl Protein ID
Q9UH99	ENSP00000390154	Ensembl Protein ID
Q9UH99	ENSP00000393271	Ensembl Protein ID
Q9UH99	ENSP00000403694	Ensembl Protein ID
Q9UH99	ENSP00000406941	Ensembl Protein ID
Q9UH99	ENSP00000408834	Ensembl Protein ID
Q9UH99	ENSP00000411615	Ensembl Protein ID
Q9UH99	ENSP00000412928	Ensembl Protein ID
Q9UH99	ENSP00000414950	Ensembl Protein ID
Q9UH99	ENSP00000415588	Ensembl Protein ID
Q9UH99	25777	Entrez Gene ID
Q9UH99	SUN2	Gene Name
Q9UH99	NP_001186508	RefSeq Protein ID
Q9UH99	NP_001186509	RefSeq Protein ID
Q9UH99	NP_056189	RefSeq Protein ID
Q9UH99	NM_001199579	Synonym
Q9UH99	NM_001199580	Synonym
Q9UH99	NM_015374	Synonym
Q9UH99	UNC84B	Uniprot ID
Q9UH99	Q9UH99	Ensembl Gene ID
P00387	ENSG00000100243	Ensembl Gene ID
P00387	ENSP00000338461	Ensembl Protein ID
P00387	ENSP00000354468	Ensembl Protein ID
P00387	ENSP00000384457	Ensembl Protein ID
P00387	ENSP00000384834	Ensembl Protein ID
P00387	ENSP00000385679	Ensembl Protein ID
P00387	ENSP00000403439	Ensembl Protein ID
P00387	1727	Entrez Gene ID
P00387	CYB5R3	Gene Name
P00387	NP_000389	RefSeq Protein ID
P00387	NP_001123291	RefSeq Protein ID
P00387	NP_001165131	RefSeq Protein ID
P00387	NP_001165132	RefSeq Protein ID
P00387	NP_015565	RefSeq Protein ID
P00387	NM_000398	Synonym
P00387	NM_001129819	Synonym
P00387	NM_001171660	Synonym
P00387	NM_001171661	Synonym
P00387	NM_007326	Synonym
P00387	P00387	Ensembl Gene ID
O96015	ENSG00000100246	Ensembl Gene ID
O96015	ENSP00000216068	Ensembl Protein ID
O96015	ENSP00000385712	Ensembl Protein ID
O96015	10126	Entrez Gene ID
O96015	DNAL4	Gene Name
O96015	NP_005731	RefSeq Protein ID
O96015	NM_005740	Synonym
O96015	dJ327J16	Uniprot ID
O96015	PIG27	Uniprot ID
O96015	O96015	Ensembl Gene ID
O95567	ENSG00000100249	Ensembl Gene ID
O95567	ENSP00000216071	Ensembl Protein ID
O95567	25770	Entrez Gene ID
O95567	C22orf31	Gene Name
O95567	NP_056185	RefSeq Protein ID
O95567	NM_015370	Synonym
O95567	bK747E2.1	Uniprot ID
O95567	HS747E2A	Uniprot ID
O95567	O95567	Ensembl Gene ID
Q9UGB7	ENSG00000100253	Ensembl Gene ID
Q9UGB7	ENSP00000216075	Ensembl Protein ID
Q9UGB7	ENSP00000379081	Ensembl Protein ID
Q9UGB7	ENSP00000379082	Ensembl Protein ID
Q9UGB7	ENSP00000409894	Ensembl Protein ID
Q9UGB7	55586	Entrez Gene ID
Q9UGB7	MIOX	Gene Name
Q9UGB7	NP_060054	RefSeq Protein ID
Q9UGB7	NM_017584	Synonym
Q9UGB7	ALDRL6	Uniprot ID
Q9UGB7	Q9UGB7	Ensembl Gene ID
Q9BU23	ENSG00000100258	Ensembl Gene ID
Q9BU23	ENSP00000216080	Ensembl Protein ID
Q9BU23	ENSP00000424381	Ensembl Protein ID
Q9BU23	91289	Entrez Gene ID
Q9BU23	LMF2	Gene Name
Q9BU23	NP_001350745	RefSeq Protein ID
Q9BU23	NP_149977	RefSeq Protein ID
Q9BU23	NM_001363816	Synonym
Q9BU23	NM_033200	Synonym
Q9BU23	TMEM112B	Uniprot ID
Q9BU23	TMEM153	Uniprot ID
Q9BU23	Q9BU23	Ensembl Gene ID
Q9Y3P4	ENSG00000100263	Ensembl Gene ID
Q9Y3P4	ENSP00000216085	Ensembl Protein ID
Q9Y3P4	ENSP00000384113	Ensembl Protein ID
Q9Y3P4	ENSP00000399550	Ensembl Protein ID
Q9Y3P4	ENSP00000413128	Ensembl Protein ID
Q9Y3P4	25807	Entrez Gene ID
Q9Y3P4	RHBDD3	Gene Name
Q9Y3P4	NP_001316465	RefSeq Protein ID
Q9Y3P4	NP_036397	RefSeq Protein ID
Q9Y3P4	NM_001329536	Synonym
Q9Y3P4	NM_012265	Synonym
Q9Y3P4	C22orf3	Uniprot ID
Q9Y3P4	PTAG	Uniprot ID
Q9Y3P4	Q9Y3P4	Ensembl Gene ID
Q9UNF0	ENSG00000100266	Ensembl Gene ID
Q9UNF0	ENSP00000263246	Ensembl Protein ID
Q9UNF0	ENSP00000338379	Ensembl Protein ID
Q9UNF0	ENSP00000385040	Ensembl Protein ID
Q9UNF0	ENSP00000385372	Ensembl Protein ID
Q9UNF0	ENSP00000385952	Ensembl Protein ID
Q9UNF0	ENSP00000396816	Ensembl Protein ID
Q9UNF0	ENSP00000398573	Ensembl Protein ID
Q9UNF0	ENSP00000399953	Ensembl Protein ID
Q9UNF0	ENSP00000403435	Ensembl Protein ID
Q9UNF0	ENSP00000422788	Ensembl Protein ID
Q9UNF0	ENSP00000489297	Ensembl Protein ID
Q9UNF0	11252	Entrez Gene ID
Q9UNF0	PACSIN2	Gene Name
Q9UNF0	NP_001171899	RefSeq Protein ID
Q9UNF0	NP_001171900	RefSeq Protein ID
Q9UNF0	NP_001336897	RefSeq Protein ID
Q9UNF0	NP_001336898	RefSeq Protein ID
Q9UNF0	NP_001336899	RefSeq Protein ID
Q9UNF0	NP_001336900	RefSeq Protein ID
Q9UNF0	NP_001336901	RefSeq Protein ID
Q9UNF0	NP_001336902	RefSeq Protein ID
Q9UNF0	NP_001336903	RefSeq Protein ID
Q9UNF0	NP_009160	RefSeq Protein ID
Q9UNF0	NM_001184970	Synonym
Q9UNF0	NM_001184971	Synonym
Q9UNF0	NM_001349968	Synonym
Q9UNF0	NM_001349969	Synonym
Q9UNF0	NM_001349970	Synonym
Q9UNF0	NM_001349971	Synonym
Q9UNF0	NM_001349972	Synonym
Q9UNF0	NM_001349973	Synonym
Q9UNF0	NM_001349974	Synonym
Q9UNF0	NM_007229	Synonym
Q9UNF0	SDPII	Uniprot ID
Q9UNF0	Q9UNF0	Ensembl Gene ID
O95922	ENSG00000100271	Ensembl Gene ID
O95922	ENSP00000266254	Ensembl Protein ID
O95922	ENSP00000333734	Ensembl Protein ID
O95922	ENSP00000401518	Ensembl Protein ID
O95922	ENSP00000403332	Ensembl Protein ID
O95922	25809	Entrez Gene ID
O95922	TTLL1	Gene Name
O95922	NP_036395	RefSeq Protein ID
O95922	NM_012263	Synonym
O95922	C22orf7	Uniprot ID
O95922	O95922	Ensembl Gene ID
Q92737	ENSG00000100276	Ensembl Gene ID
Q92737	ENSP00000216101	Ensembl Protein ID
Q92737	ENSP00000386095	Ensembl Protein ID
Q92737	10633	Entrez Gene ID
Q92737	RASL10A	Gene Name
Q92737	NP_006468	RefSeq Protein ID
Q92737	NM_006477	Synonym
Q92737	RRP22	Uniprot ID
Q92737	Q92737	Ensembl Gene ID
Q10567	ENSG00000100280	Ensembl Gene ID
Q10567	ENSP00000319361	Ensembl Protein ID
Q10567	ENSP00000350199	Ensembl Protein ID
Q10567	ENSP00000384194	Ensembl Protein ID
Q10567	ENSP00000386071	Ensembl Protein ID
Q10567	ENSP00000387612	Ensembl Protein ID
Q10567	ENSP00000392735	Ensembl Protein ID
Q10567	ENSP00000400022	Ensembl Protein ID
Q10567	ENSP00000400065	Ensembl Protein ID
Q10567	162	Entrez Gene ID
Q10567	AP1B1	Gene Name
Q10567	NP_001118	RefSeq Protein ID
Q10567	NP_001159491	RefSeq Protein ID
Q10567	NP_001365491	RefSeq Protein ID
Q10567	NP_001365492	RefSeq Protein ID
Q10567	NP_001365493	RefSeq Protein ID
Q10567	NP_001365494	RefSeq Protein ID
Q10567	NP_001365495	RefSeq Protein ID
Q10567	NP_663782	RefSeq Protein ID
Q10567	NM_001127	Synonym
Q10567	NM_001166019	Synonym
Q10567	NM_001378562	Synonym
Q10567	NM_001378563	Synonym
Q10567	NM_001378564	Synonym
Q10567	NM_001378565	Synonym
Q10567	NM_001378566	Synonym
Q10567	NM_145730	Synonym
Q10567	ADTB1	Uniprot ID
Q10567	AP105A	Uniprot ID
Q10567	BAM22	Uniprot ID
Q10567	CLAPB2	Uniprot ID
Q10567	Q10567	Ensembl Gene ID
Q9UGU5	ENSG00000100281	Ensembl Gene ID
Q9UGU5	ENSP00000216106	Ensembl Protein ID
Q9UGU5	ENSP00000395532	Ensembl Protein ID
Q9UGU5	ENSP00000401658	Ensembl Protein ID
Q9UGU5	ENSP00000415500	Ensembl Protein ID
Q9UGU5	10042	Entrez Gene ID
Q9UGU5	HMGXB4	Gene Name
Q9UGU5	NP_001003681	RefSeq Protein ID
Q9UGU5	NP_001349901	RefSeq Protein ID
Q9UGU5	NM_001003681	Synonym
Q9UGU5	NM_001362972	Synonym
Q9UGU5	HMG2L1	Uniprot ID
Q9UGU5	THC211630	Uniprot ID
Q9UGU5	Q9UGU5	Ensembl Gene ID
O60784	ENSG00000100284	Ensembl Gene ID
O60784	ENSP00000371465	Ensembl Protein ID
O60784	ENSP00000379085	Ensembl Protein ID
O60784	ENSP00000385906	Ensembl Protein ID
O60784	ENSP00000389789	Ensembl Protein ID
O60784	ENSP00000390429	Ensembl Protein ID
O60784	ENSP00000393714	Ensembl Protein ID
O60784	ENSP00000394466	Ensembl Protein ID
O60784	ENSP00000394924	Ensembl Protein ID
O60784	ENSP00000394944	Ensembl Protein ID
O60784	ENSP00000397492	Ensembl Protein ID
O60784	ENSP00000398876	Ensembl Protein ID
O60784	ENSP00000413697	Ensembl Protein ID
O60784	ENSP00000476698	Ensembl Protein ID
O60784	ENSP00000477471	Ensembl Protein ID
O60784	10043	Entrez Gene ID
O60784	TOM1	Gene Name
O60784	NP_001129201	RefSeq Protein ID
O60784	NP_001129202	RefSeq Protein ID
O60784	NP_001129204	RefSeq Protein ID
O60784	NP_005479	RefSeq Protein ID
O60784	NM_001135729	Synonym
O60784	NM_001135730	Synonym
O60784	NM_001135732	Synonym
O60784	NM_005488	Synonym
O60784	O60784	Ensembl Gene ID
P12036	ENSG00000100285	Ensembl Gene ID
P12036	ENSP00000311997	Ensembl Protein ID
P12036	4744	Entrez Gene ID
P12036	NEFH	Gene Name
P12036	NP_066554	RefSeq Protein ID
