Gene_A	Gene_B	Weight
Q09028	Q9UPN6	1E-2
Q6ZMI0	Q9UPN6	7.7E-3
Q9H7D7	Q9UPN6	9E-3
Q5VT52	Q9UPN6	4.9E-3
Q96ST2	Q9UPN6	2.4E-3
O95059	Q9UPN6	9.3E-3
Q8TAD8	Q9UPN6	7.9E-3
Q86U86	Q9UPN6	8.6E-3
Q6UXN9	Q9UPN6	6.8E-3
Q9NVA4	Q9UPN6	7.2E-3
Q8WVY7	Q9UPN6	4E-3
P62330	Q9UPN6	7.9E-3
Q7Z699	Q9UPN6	7.6E-3
Q9NPI1	Q9UPN6	2.5E-3
O43313	Q9UPN6	1E-2
Q9NYV4	Q9UPN6	9.8E-3
Q86YP4	Q9UPN6	1E-2
Q7Z4V5	Q9UPN6	3.9E-3
Q9H081	Q9UPN6	2.5E-3
Q8NDC0	Q9UPN6	1E-2
O60508	Q9UPN6	1.1E-2
Q9H1J1	Q9UPN6	7.7E-3
Q96ST3	Q9UPN6	7.3E-3
Q9UDV6	Q9UPN6	4.6E-3
Q15652	Q9UPN6	9.1E-3
Q9Y2K7	Q9UPN6	3.9E-3
Q7L9L4	Q9UPN6	5.1E-3
Q5VTE6	Q9UPN6	1E-2
A6NIH7	Q9UPN6	2.7E-3
P07947	Q9UPN6	9.7E-3
Q68DE3	Q9UPN6	8.2E-3
Q86XL3	Q9UPN6	3.1E-3
Q6PJ61	Q9UPN6	5E-3
Q08ER8	Q9UPN6	9.4E-3
Q6ZPD9	Q9UPN6	9.4E-3
Q9H9S5	Q9UPN6	4.2E-3
Q9H9B1	Q9UPN6	7E-3
Q9BYW2	Q9UPN6	8.6E-3
Q01844	Q9UPN6	1.1E-2
Q96FZ2	Q9UPN6	3.4E-3
Q14106	Q9UPN6	7.5E-3
Q96MG7	Q9UPN6	8.9E-3
Q7Z739	Q9UPN6	4.3E-3
O00629	Q9UPN6	9.1E-3
Q9UKJ3	Q9UPN6	3.7E-3
Q49AA0	Q9UPN6	4.1E-3
Q8IUQ4	Q9UPN6	5.6E-3
Q13033	Q9UPN6	8.3E-3
Q8WVX9	Q9UPN6	9.6E-3
Q2TAL8	Q9UPN6	3E-3
Q86XP3	Q9UPN6	4.1E-3
P42345	Q9UPN6	2.2E-3
Q96JM3	Q9UPN6	8.9E-3
Q96EK5	Q9UPN6	3.7E-3
P25440	Q9UPN6	8E-3
Q9NYC9	Q9UL16	9.9E-3
O94812	Q9UL16	1E-2
Q9Y238	Q9UL16	9.4E-3
Q53EV4	Q9UL16	1E-2
Q9HAE3	Q9UL16	1.5E-2
Q9NQM4	Q9UL16	1E-2
P48378	Q9UL16	6.9E-3
P18627	Q9UL16	1.2E-2
Q9UIF3	Q9UL16	8.9E-3
Q9UHP6	Q9UL16	1.3E-2
O95755	Q9UL16	1.2E-2
Q9Y4P9	Q9UL16	1.5E-2
Q9P2H0	Q9UL16	1.5E-2
Q5TD94	Q9UL16	1.1E-2
Q5TD97	Q9UL16	8.8E-3
Q5T5N4	Q9UL16	1.1E-2
Q9C0G6	Q9UL16	1.4E-2
Q8WVF1	Q9UL16	6.9E-3
Q6TDU7	Q9UL16	7.8E-3
Q8N7X0	Q9UL16	7.8E-3
Q8ND07	Q9UL16	6.9E-3
Q8IYT3	Q9UL16	9.9E-3
Q9UI46	Q9UL16	8.1E-3
Q9BPU9	Q9UL16	1.3E-2
Q9H1P6	Q9UL16	1E-2
Q9UHF5	Q9UL16	1.1E-2
Q92949	Q9UL16	1.3E-2
Q5XXA6	Q9UL16	1.4E-2
Q8IV77	Q9UL16	8.9E-3
Q96JM4	Q9UL16	1.2E-2
Q8IYE0	Q9UL16	8.7E-3
Q99932	Q9UL16	1E-2
Q9UG01	Q9UL16	1.1E-2
Q96M32	Q9UL16	1.3E-2
Q96FV0	Q9UL16	1E-2
Q8NCQ5	Q9UL16	8.6E-3
Q96D15	Q9UL16	1.3E-2
B1AJZ9	Q9UL16	1.3E-2
Q6ZN84	Q9UL16	1.2E-2
Q8TC29	Q9UL16	1.1E-2
Q9C093	Q9UL16	1.6E-2
Q8WWF8	Q9UL16	1E-2
Q5VTH9	Q9UL16	1.6E-2
Q96LP2	Q9UL16	9.6E-3
Q6Q759	Q9UL16	9E-3
Q5T0N1	Q9UL16	9.8E-3
Q96MC2	Q9UL16	9.2E-3
Q8N309	Q9UL16	8.8E-3
Q8N443	Q9UL16	1.5E-2
Q8WTX9	Q9UL16	8E-3
Q8WYR4	Q9UL16	8.3E-3
Q5BN46	Q9UL16	1.2E-2
Q8N4P6	Q9UL16	8.4E-3
Q8IYG6	Q9UL16	9.3E-3
Q96LJ8	Q9UL16	1.4E-2
Q8N0U7	Q9UL16	1.1E-2
Q8TC71	Q9UL16	1.6E-2
Q494V2	Q9UL16	1E-2
Q8NEG2	Q9UL16	1.5E-2
Q8NCR6	Q9UL16	1E-2
Q5W041	Q9UL16	8.5E-3
Q5U5Z8	Q9UL16	1.2E-2
Q8N1V2	Q9UL16	1.1E-2
P58658	Q9UL16	1.2E-2
Q8NEJ0	Q9UL16	1.6E-2
Q8NEE8	Q9UL16	7.7E-3
Q969V4	Q9UL16	9.3E-3
A8MT70	Q9UL16	9.2E-3
Q9GZS0	Q9UL16	9.3E-3
Q9H069	Q9UL16	9.1E-3
Q6NXP0	Q9UL16	1.2E-2
Q8TCI5	Q9UL16	1.4E-2
Q86XM0	Q9UL16	1.2E-2
Q56UN5	Q9UL16	1.1E-2
A6NNX1	Q9UL16	1.2E-2
Q5RHP9	Q9UL16	1.4E-2
Q86XW9	Q9UL16	1.4E-2
Q9NRE2	Q9UL16	1.1E-2
Q8IWA6	Q9UL16	1.1E-2
Q8IVU9	Q9UL16	1.1E-2
Q6PI97	Q9UL16	8.8E-3
Q5JST6	Q9UL16	1.5E-2
Q5VZ52	Q9UL16	1.1E-2
Q5VVM6	Q9UL16	1.3E-2
Q86UN6	Q9UL16	1.1E-2
Q5VTH2	Q9UL16	1E-2
Q6ZV65	Q9UL16	1.2E-2
Q6ZMT9	Q9UL16	1.1E-2
Q8IVF4	Q9UL16	1E-2
A5D8V7	Q9UL16	1.3E-2
Q8N5I3	Q9UL16	9.1E-3
Q96NG3	Q9UL16	7.5E-3
A6NFN9	Q9UL16	1E-2
Q9NR63	Q16570	1.6E-2
P05019	Q16570	1.6E-2
Q99972	Q16570	1.7E-2
Q53TN4	Q16570	1.6E-2
Q9NNX6	Q16570	1.6E-2
P36269	Q16570	1.1E-2
P08311	Q16570	1.5E-2
Q9BU40	Q16570	1.5E-2
Q5VYS4	Q16570	1.9E-2
Q9H0B8	Q16570	1.8E-2
Q15198	Q16570	1.8E-2
P49747	Q16570	1.8E-2
P08294	Q16570	8.3E-3
P04275	Q16570	1.8E-2
Q63HR2	Q16570	7.1E-3
P08493	Q16570	8.7E-3
Q5TD97	Q16570	1.1E-2
Q9NRQ2	Q16570	8.1E-3
P49788	Q16570	1.3E-2
Q9H1Z8	Q16570	1.1E-2
Q14767	Q16570	1.4E-2
P28562	Q16570	7.9E-3
Q14714	Q16570	7.1E-3
Q99983	Q16570	9E-3
Q687X5	Q16570	1.5E-2
P26651	Q16570	9.9E-3
O95236	Q16570	7.3E-3
O14498	Q16570	9.2E-3
Q9BX97	Q16570	1.6E-2
Q8N3T1	Q16570	1.7E-2
Q16853	Q16570	1E-2
Q9Y5P3	Q16570	7.7E-3
O95760	Q16570	1.3E-2
O00585	Q16570	1.4E-2
Q9BYJ0	Q16570	1.7E-2
Q9HA72	Q16570	7.4E-3
O75339	Q16570	1.3E-2
Q9UBX5	Q16570	9.1E-3
P21781	Q16570	1.6E-2
Q07507	Q16570	1.6E-2
P43235	Q16570	1.3E-2
Q9H7Y0	Q16570	1.7E-2
O00712	Q16570	9.6E-3
Q15847	Q16570	1.1E-2
Q14515	Q16570	9.1E-3
Q8N135	Q16570	1.3E-2
Q8N139	Q16570	1.7E-2
Q9UNA0	Q16570	1.5E-2
O75173	Q16570	1.8E-2
Q07654	Q16570	1.4E-2
Q96R05	Q16570	1.6E-2
Q12857	Q16570	8.5E-3
Q9HBW9	Q16570	1.3E-2
P09529	Q16570	1.6E-2
P05452	Q16570	1.1E-2
Q9UH73	Q16570	1.1E-2
Q6UXB8	Q16570	1.1E-2
Q9NTK1	Q16570	1.7E-2
Q6ZMJ2	Q16570	1.7E-2
P22105	Q16570	1.6E-2
P10415	Q16570	1.6E-2
O76070	Q16570	1.4E-2
P16109	Q16570	9.5E-3
Q7Z5L7	Q16570	8.8E-3
O60356	Q16570	1.2E-2
P46093	Q16570	1.7E-2
Q9NRE2	Q16570	1.3E-2
O00501	Q16570	1.3E-2
Q86XS5	Q16570	1.5E-2
Q7Z7L8	Q16570	7.5E-3
P51888	Q16570	1E-2
P05090	Q16570	1.2E-2
Q99683	Q16570	9.5E-3
P00746	Q16570	1.2E-2
A6NI79	Q16570	1.7E-2
Q8WWX9	Q16570	8.9E-3
O14628	O75437	8.8E-3
Q6FIF0	O75437	7.7E-3
Q9Y224	O75437	6.6E-3
O14893	O75437	6.1E-3
Q9Y587	O75437	1.1E-2
P60228	O75437	8.4E-3
Q03923	O75437	1.6E-2
Q9UHW5	O75437	6.7E-3
P33981	O75437	5.9E-3
Q9H2P9	O75437	1E-2
Q9H8G1	O75437	2E-2
Q9UKF6	O75437	8.1E-3
Q16514	O75437	8.4E-3
Q9UBT2	O75437	4E-3
Q86WZ6	O75437	1.1E-2
Q96EY7	O75437	6E-3
Q9UBD5	O75437	6.8E-3
Q7Z3B4	O75437	4.9E-3
Q96P16	O75437	1.3E-2
Q8N883	O75437	1.8E-2
Q9Y483	O75437	7.2E-3
Q96IK1	O75437	1.2E-2
Q03936	O75437	1.4E-2
Q9Y2P7	O75437	7.9E-3
Q03924	O75437	1.4E-2
Q8WV92	O75437	7.8E-3
O43345	O75437	1.6E-2
ENSG00000160352	O75437	2E-2
Q9BSK1	O75437	1.9E-2
Q96LD8	O75437	7.7E-3
P52747	O75437	9.5E-3
Q8N7M2	O75437	2.3E-2
Q9H160	O75437	6E-3
Q8NE65	O75437	2.2E-2
Q8NEM1	O75437	1.8E-2
Q92990	O75437	5.1E-3
Q8TB69	O75437	1.2E-2
A6NP11	O75437	1.3E-2
P17019	O75437	1.9E-2
Q6ZMV8	O75437	1.8E-2
Q96JC4	O75437	1.8E-2
B4DXR9	O75437	1.4E-2
Q68DY1	O75437	1.4E-2
Q8IYD1	O75437	5.1E-3
Q8N7Q3	O75437	1.6E-2
Q96N22	O75437	2.1E-2
Q6ZR52	O75437	2.1E-2
A6NN14	O75437	1.6E-2
Q8TF32	O75437	1.8E-2
Q8IYN0	O75437	2E-2
Q8TD23	O75437	1.8E-2
P17038	O75437	1.6E-2
Q8IVW4	Q8WW35	9.4E-3
Q9UIY3	Q8WW35	1.1E-2
Q7L099	Q8WW35	2.2E-2
Q9P0W8	Q8WW35	1.2E-2
Q99676	Q8WW35	1.1E-2
Q96LB3	Q8WW35	9.9E-3
Q68CZ1	Q8WW35	9.1E-3
O95214	Q8WW35	1.2E-2
Q8IX18	Q8WW35	1.6E-2
Q9Y3C7	Q8WW35	2.1E-2
Q8IY31	Q8WW35	1.2E-2
Q96SL4	Q8WW35	2.2E-2
Q9NQC8	Q8WW35	1.5E-2
Q9NX38	Q8WW35	5.8E-3
Q9H2X8	Q8WW35	1.9E-2
Q96FT9	Q8WW35	1.6E-2
Q6NUS6	Q8WW35	1.1E-2
Q9P2Z0	Q8WW35	1.3E-2
Q5TB80	Q8WW35	2.5E-2
Q92535	Q8WW35	8.5E-3
O15535	Q8WW35	8E-3
P36405	Q8WW35	2.2E-2
Q9BUY7	Q8WW35	2.2E-2
Q969T7	Q8WW35	1.4E-2
Q9Y5B8	Q8WW35	1.5E-2
O95295	Q8WW35	1.4E-2
P41208	Q8WW35	1.8E-2
Q96LU5	Q8WW35	1.7E-2
Q9H6J7	Q8WW35	1.3E-2
Q8WVE0	Q8WW35	1.5E-2
Q5T0U0	Q8WW35	2E-2
Q96AY2	Q8WW35	1.8E-2
Q8N5M4	Q8WW35	1.4E-2
Q5HYA8	Q8WW35	2E-2
Q86VG3	Q8WW35	1.6E-2
Q99811	Q8WW35	2E-2
Q9UNK0	Q8WW35	1.7E-2
O15217	Q8WW35	1.3E-2
Q09FC8	Q8WW35	1.4E-2
Q9HAY2	Q8WW35	1.2E-2
Q8TCD1	Q8WW35	1.9E-2
Q8N300	Q8WW35	1.2E-2
O75569	Q8WW35	1.1E-2
Q6ZW61	Q8WW35	1.3E-2
Q99608	Q8WW35	1.6E-2
P0DJD0	Q8WW35	2E-2
Q7Z4G1	Q8WW35	1.9E-2
P15622	Q8WW35	1.1E-2
P14649	Q8WW35	1.1E-2
Q16670	Q8WW35	8.8E-3
O75290	Q8WW35	6.7E-3
Q9NQZ8	Q8WW35	9.4E-3
O15078	Q8WW35	2.5E-2
Q5VTY9	P22914	1.2E-2
Q8TAX9	P22914	2.5E-2
Q9NQW1	P22914	1.6E-2
Q92794	P22914	2.6E-2
O75467	P22914	1.4E-2
P28698	P22914	1.1E-2
P13994	P22914	9.2E-3
P05813	P22914	3.2E-2
Q8N5T2	P22914	1.5E-2
O95704	P22914	9.1E-3
Q9H9G7	P22914	9.8E-3
Q5SSJ5	P22914	2E-2
Q96RT7	P22914	9.7E-3
Q9HCJ5	P22914	1E-2
Q9Y3M9	P22914	1.1E-2
Q17RM4	P22914	9.3E-3
Q8NEU8	P22914	9.7E-3
O75820	P22914	1.9E-2
Q2NL67	P22914	9.1E-3
O15130	P22914	1.7E-2
Q9H094	P22914	1.8E-2
Q96K75	P22914	1.3E-2
Q9P2C4	P22914	1.3E-2
Q12967	P22914	1.6E-2
Q6NSI8	P22914	1.3E-2
Q96DN6	P22914	2.3E-2
Q71RG4	P22914	1.5E-2
ENSG00000168970	P22914	1.7E-2
P49746	P22914	1.4E-2
Q8IXJ9	P22914	1.3E-2
Q8N8Q3	P22914	1.6E-2
O43306	P22914	1.5E-2
Q14584	P22914	1.7E-2
Q6PL45	P22914	1.1E-2
Q8TF47	P22914	1.3E-2
Q2VY69	P22914	1.8E-2
Q5T7B8	P22914	2.3E-2
Q96JN0	P22914	1.5E-2
P52737	P22914	1.6E-2
Q8NER1	P22914	1.6E-2
P43353	P50238	1.4E-2
Q14938	P50238	1.3E-2
Q16787	P50238	1.8E-2
Q9NSC7	P50238	1.5E-2
Q53TN4	P50238	1.8E-2
Q12884	P50238	1.2E-2
O43296	P50238	8.8E-3
Q14802	P50238	1.4E-2
P61626	P50238	1.6E-2
P49771	P50238	1.1E-2
P30536	P50238	9.6E-3
O14791	P50238	1.7E-2
P08311	P50238	1.5E-2
P51813	P50238	1.9E-2
Q13421	P50238	1.6E-2
Q15628	P50238	6.2E-3
P20719	P50238	1.5E-2
O95994	P50238	1.5E-2
P35869	P50238	9E-3
Q13488	P50238	1E-2
Q92478	P50238	9.4E-3
O00478	P50238	9E-3
Q9H0R5	P50238	1.5E-2
P32455	P50238	9E-3
P48960	P50238	9.5E-3
P10914	P50238	9.4E-3
P43116	P50238	1.6E-2
P10301	P50238	1.1E-2
Q9H4E5	P50238	1.1E-2
Q9BX69	P50238	8.2E-3
P16144	P50238	1.7E-2
Q6GPH4	P50238	1.5E-2
Q13261	P50238	1E-2
Q96DX8	P50238	1.1E-2
P30511	P50238	7.6E-3
P51878	P50238	9.1E-3
P48060	P50238	1.2E-2
P27658	P50238	1.7E-2
Q12929	P50238	1.3E-2
Q8N6D5	P50238	1.3E-2
Q92956	P50238	8.3E-3
P41271	P50238	1E-2
Q07654	P50238	1.3E-2
Q04912	P50238	1.5E-2
P61769	P50238	1.6E-2
Q08AF3	P50238	1.7E-2
Q7Z7L1	P50238	6.9E-3
Q8TD06	P50238	1.8E-2
Q8IVG5	P50238	7.9E-3
O95365	P50238	1.5E-2
Q86WV6	P50238	1.2E-2
Q03169	P50238	1E-2
Q8IVF2	P50238	1.6E-2
P78410	P50238	7.8E-3
P26447	P50238	1.3E-2
Q13751	P50238	1.6E-2
P49662	P50238	1.2E-2
P06703	P50238	1.2E-2
O95965	P50238	1.8E-2
P28062	P50238	1.1E-2
P10321	P50238	1.1E-2
P13747	P50238	8E-3
P17693	P50238	8.7E-3
P01889	P50238	7.9E-3
P04439	P50238	9.7E-3
Q05BQ5	Q8NBE8	8.6E-3
Q8WUY9	Q8NBE8	1.3E-2
Q15562	Q8NBE8	1.2E-2
P46721	Q8NBE8	2.6E-2
P31942	Q8NBE8	2.2E-2
O00311	Q8NBE8	1.7E-2
Q9HBE1	Q8NBE8	2.7E-2
Q86U42	Q8NBE8	1E-2
Q6IQ32	Q8NBE8	8E-3
Q5JPH6	Q8NBE8	8.5E-3
Q9UQE7	Q8NBE8	6.5E-3
Q86SF2	Q8NBE8	1.2E-2
O60942	Q8NBE8	8.8E-3
Q8TCU4	Q8NBE8	1.3E-2
ENSG00000288475	Q8NBE8	9.7E-3
P35659	Q8NBE8	1.4E-2
Q15398	Q8NBE8	8.3E-3
O43933	Q8NBE8	9E-3
Q9H1D9	Q8NBE8	9.8E-3
P49321	Q8NBE8	1E-2
Q6PGN9	Q8NBE8	1.4E-2
P51530	Q8NBE8	1.5E-2
Q7Z3B4	Q8NBE8	7.3E-3
O60256	Q8NBE8	6.4E-3
P38159	Q8NBE8	1.7E-2
Q9H5I1	Q8NBE8	3E-2
Q9UBQ6	Q8NBE8	9.7E-3
Q9H6R7	Q8NBE8	1.3E-2
Q9H4L7	Q8NBE8	9E-3
Q5VV52	Q8NBE8	9.3E-3
Q8WXG9	Q8NBE8	2.6E-2
Q9NVR5	Q8NBE8	8E-3
Q9Y3E1	Q8NBE8	6.4E-3
O15060	Q8NBE8	1.1E-2
